"","ID","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"1",1,22,26.9,33.1,38.4,40.2,38.3,33.2,33.1,32.4,32.1,28.2,24.3
"2",2,23,28,33.9,40.2,41.4,39.3,33.1,32.9,32.3,31.9,28.1,24.7
"3",3,23.1,27.9,33.6,39.2,40.2,38.4,33.3,32.7,32.3,31.8,28.3,25
"4",4,22.3,27.2,33.4,38.8,40.3,38.5,33.5,33.1,32.5,32.1,28.2,24.4
"5",5,22.6,27.8,33.7,39.4,40.7,38.9,33.4,33.1,32.5,31.9,28,24.6
"6",6,22.1,27,33.3,38.7,40.4,38.4,33.3,33.2,32.5,32,28.1,24.4
"7",7,22.6,27.8,33.8,40,41,39.2,33.1,32.9,32.1,31.6,27.8,24.5
"8",8,23.1,27.9,33.6,39.2,40.2,38.4,33.3,32.7,32.3,31.8,28.3,25
"9",9,23.2,27.8,32.6,35.9,33.6,33.3,31.8,33.2,32.2,32.2,28.8,26.1
"10",10,23.1,27.9,33.4,39.6,40.7,39.1,33.3,32.9,32.5,32,28.3,25
"11",11,23.3,28.2,33.5,36.8,34.6,34.1,32.1,33.1,32.7,32.6,28.7,26
"12",12,23.1,27.9,33.6,39.2,40.2,38.4,33.3,32.7,32.3,31.8,28.3,25
"13",13,22.8,28.1,34.1,40.1,40.9,39.2,33.2,32.9,32.2,31.6,27.8,24.6
"14",14,23.1,27.9,33.6,39.2,40.2,38.4,33.3,32.7,32.3,31.8,28.3,25
"15",15,22.9,27.4,32.8,36.3,34.9,34.1,31.8,32.8,32,32,28.6,26
"16",16,22.8,27.2,32.4,35.9,35,34.2,31.8,32.7,31.7,32.1,28.5,25.9
"17",17,22.8,28.1,34.1,40.1,40.9,39.2,33.2,32.9,32.2,31.6,27.8,24.6
"18",18,23.3,28.2,33.5,36.8,34.6,34.1,32.1,33.1,32.7,32.6,28.7,26
"19",19,22.8,28.1,34.1,40.1,40.9,39.2,33.2,32.9,32.2,31.6,27.8,24.6
"20",20,23.1,27.8,33.1,36.8,34.8,34.1,32.1,33.1,32.7,32.6,28.7,25.9
"21",21,23.2,27.7,33.1,36,34.4,33.7,31.6,32.9,31.9,32,28.6,26.1
"22",22,23.2,27.7,33.1,36,34.4,33.7,31.6,32.9,31.9,32,28.6,26.1
"23",23,23.3,27.8,32.6,35.9,33.6,33.3,31.9,33.2,32.2,32.2,28.8,26.1
"24",24,23.2,27.8,32.6,35.9,33.6,33.3,31.8,33.2,32.2,32.2,28.8,26.1
"25",25,22.4,27.6,33.8,39.5,40.7,38.9,33.3,33.1,32.4,31.9,28,24.5
"26",26,23.3,27.8,32.6,35.9,33.6,33.3,31.9,33.2,32.2,32.2,28.8,26.1
"27",27,22.7,27.2,32.2,36,35,34.4,32.1,32.8,31.8,32.2,28.7,25.8
"28",28,23,28,33.9,40.2,41.4,39.3,33.1,32.9,32.3,31.9,28.1,24.7
"29",29,23.1,27.9,33.6,39.2,40.2,38.4,33.3,32.7,32.3,31.8,28.3,25
"30",30,22.5,27.7,33.7,40.1,41,39.3,33.1,32.9,32.3,31.8,28.1,24.6
"31",31,22.7,27.6,33.5,39.2,40.3,38.6,33.6,33,32.6,32.1,28.4,24.8
"32",32,22.6,27.3,32.7,37.6,36.7,35.5,32.6,33.1,32.4,32.1,28.7,25.1
"33",33,22.1,27.1,33.1,38.8,40.3,38.4,32.9,33.1,32.5,32,28.5,24.6
"34",34,22.5,27.8,34,39.7,40.8,39.2,33.2,32.9,32.2,31.6,27.8,24.5
"35",35,22.3,27.3,33.5,39.1,40.5,38.5,33.5,33.1,32.5,32,28.2,24.5
"36",36,23,27.7,32.9,39.2,40.5,38.8,33.4,32.9,32.4,31.8,28.5,25.2
"37",37,22.5,27.1,32.9,36.6,35.5,34.7,32,32.7,32.1,32.3,28.3,25.6
"38",38,22.3,27.2,33.5,39,40.3,38.4,33.5,33.1,32.5,32,28.3,24.5
"39",39,22.8,27.7,33.6,39.4,40.5,38.6,33.5,32.9,32.4,31.8,28.3,24.9
"40",40,22.6,27.3,33.6,39.2,40.4,38.4,33.4,33,32.5,32,28.4,24.6
"41",41,22.3,27.2,33.5,39,40.3,38.4,33.5,33.1,32.5,32,28.3,24.5
"42",42,22.6,27.4,32.9,38.1,37.3,36.1,32.6,33,32.4,32.3,28.7,24.9
"43",43,22.8,27.7,33.6,39.4,40.5,38.6,33.5,32.9,32.4,31.8,28.3,24.9
"44",44,22.6,27.5,33.1,38.5,38,36.4,32.6,33.1,32.4,32.4,28.8,25
"45",45,22.9,28.2,34.1,40,40.8,39.2,33.2,32.9,32.2,31.6,27.8,24.7
"46",46,22.4,26.6,31.8,35.5,33.7,33.3,31.3,32.4,31.3,32.1,28.7,25.8
"47",47,22.9,27.5,33.3,38.1,37.7,35.9,32.5,32.8,32.3,32.5,28.8,24.9
"48",48,23.2,27.6,33.4,37.9,37.3,35.8,32.6,33,32.4,32.4,28.8,25
"49",49,22.7,27.6,33.1,37.8,37,35.6,32.5,33,32.4,32.5,28.8,25.1
"50",50,23,27.5,33.7,39,39.5,37.5,32.6,32.8,32.3,32.6,29.1,25.1
"51",51,22.9,28.1,33.8,39.5,39.9,38.1,32.9,33.1,32.4,32.7,29.3,25.3
"52",52,23,27.5,33.7,39,39.5,37.5,32.6,32.8,32.3,32.6,29.1,25.1
"53",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",54,22.4,27.5,33.5,38.6,37.9,36.3,32.7,33.2,32.3,32,28.3,25.1
"55",55,22.9,27.5,33.3,38.1,37.7,35.9,32.5,32.8,32.3,32.5,28.8,24.9
"56",56,21.9,26.7,32.7,37.6,39.7,37.8,32.8,32.9,32.2,31.9,28,24.4
"57",57,22.9,27.7,33.2,37.6,36.8,35.4,32.5,33.1,32.4,32.3,28.7,25.2
"58",58,23.4,28.7,34.5,40.5,41.4,39.4,33.5,33.2,32.7,32.8,29.3,25.3
"59",59,22.2,26.9,32.4,36.3,37.5,36.3,32.5,32.8,31.9,32.2,28.3,25.1
"60",60,22.4,27.2,32.8,36.6,35.8,35.1,32.2,33,32.3,32.5,28.6,25.4
"61",61,22.6,27.3,33.6,39.2,40.4,38.4,33.4,33,32.5,32,28.4,24.6
"62",62,22.7,27,32.3,35.8,34.6,33.7,31.4,32.4,31.7,32,28.6,25.8
"63",63,22.5,27,32.3,35.7,34.5,33.6,31.4,32.4,31.7,32,28.6,25.7
"64",64,22.6,27.3,33.6,39.2,40.4,38.4,33.4,33,32.5,32,28.4,24.6
"65",65,22.3,27.1,32.5,37.3,36.3,35.7,32.3,32.9,32.6,32.6,28.6,25.3
"66",66,22.7,27.1,32,35.2,33.7,33.2,31.7,32.6,32,32.2,28.7,25.8
"67",67,22.7,27.8,33.7,38.8,38,36.5,32.6,33.2,32.3,32,28.5,25.4
"68",68,22.8,27.8,33.6,38.6,37.9,36.5,32.5,33.1,32.3,32.1,28.5,25.3
"69",69,22.8,27.8,33.6,38.6,37.9,36.5,32.5,33.1,32.3,32.1,28.5,25.3
"70",70,23,28.2,33.6,39.1,38.7,36.9,32.5,33,32.5,32.4,28.6,25.6
"71",71,22.6,27.8,33.7,38.5,37.6,36.1,32.5,33.1,32.4,32,28.6,25.5
"72",72,22.6,27.8,33.7,38.5,37.6,36.1,32.5,33.1,32.4,32,28.6,25.5
"73",73,22.7,27.8,33.7,38.8,38,36.5,32.6,33.2,32.3,32,28.5,25.4
"74",74,22.7,27.8,33.7,38.8,38,36.5,32.6,33.2,32.3,32,28.5,25.4
"75",75,22.2,27.2,32.7,38.3,38.3,37.1,32.6,33.2,32.5,32.6,28.8,25.1
"76",76,22.1,26.6,32.1,35.5,35.6,34.8,32,32.5,31.8,32.1,28.3,25
"77",77,22,26.5,32.1,35.6,35.6,34.8,31.9,32.4,31.7,32,28,25
"78",78,23.1,27.8,33,37.3,35.6,34.6,32.2,33,32.4,32.4,28.8,25.9
"79",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",80,22.2,27.3,32.9,38.7,38.8,37.2,32.7,33.2,32.5,32.5,28.7,25.1
"81",81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",82,22,26.6,32,35.4,35.7,34.9,32.1,32.5,31.8,32.1,28.3,24.9
"83",83,22.2,27.2,33.4,39.1,39.3,37.9,32.9,33.2,32.5,32.5,28.8,25.1
"84",84,22.2,27.2,32.7,38.3,38.3,37.1,32.6,33.2,32.5,32.6,28.8,25.1
"85",85,22.6,27.4,32.8,37.6,36.9,35.7,32.5,33,32.2,32.2,28.7,24.9
"86",86,22,26.7,32,35.4,35.7,34.9,32,32.5,31.8,32.1,28.3,24.9
"87",87,22.1,27,33.1,38.6,40.5,38.5,33,33.1,32.5,32.1,28.4,24.6
"88",88,22.2,26.6,32.2,35.8,35.5,34.8,32,32.5,31.9,32.2,28.1,25.1
"89",89,22,26.5,32.2,35.5,35.8,35.1,32.1,32.5,31.8,32.1,28.1,24.9
"90",90,22.1,26.6,32.1,35.5,35.6,34.8,32,32.5,31.8,32.1,28.3,25
"91",91,22,26.7,32,35.4,35.8,35,32.2,32.7,31.9,32.1,28.3,24.9
"92",92,22.2,27.2,33.2,39,40.5,38.6,33,33.1,32.6,32.2,28.8,24.7
"93",93,22.6,27.6,33.4,39.1,39.2,37.3,32.7,33,32.3,32.5,29,25
"94",94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",95,22.2,27.2,33.4,39.1,39.3,37.9,32.9,33.2,32.5,32.5,28.8,25.1
"96",96,22.2,27.2,33.2,38.6,38.8,37.4,32.7,32.9,32.3,32.5,28.7,25
"97",97,22.1,26.7,32.2,35.5,35.5,34.7,32,32.5,31.8,32.1,28.3,25
"98",98,22.6,27.6,33.4,38.8,38.7,37.1,32.7,33,32.4,32.5,28.9,25
